split,label,source_relative_path,segment_index,processed_path,sample_rate,duration_sec
val,fire,fire/videoplayback_17.wav,2,processed/forest_sound_16k_5s/val/fire/videoplayback_17__seg02.wav,16000,5
val,fire,fire/videoplayback_17.wav,3,processed/forest_sound_16k_5s/val/fire/videoplayback_17__seg03.wav,16000,5
val,fire,fire/videoplayback_17.wav,4,processed/forest_sound_16k_5s/val/fire/videoplayback_17__seg04.wav,16000,5
val,fire,fire/videoplayback_17.wav,5,processed/forest_sound_16k_5s/val/fire/videoplayback_17__seg05.wav,16000,5
val,fire,fire/2-30322-B-12.wav,0,processed/forest_sound_16k_5s/val/fire/2-30322-B-12__seg00.wav,16000,5
val,poaching,poaching/5C2ABC40_61eb570d3f-b712-44d2-b74b-24d5a6600cb3a4a00ad5-2bc4-4ad7-9360-4ff68f2d9f92c07345bc-6f0a-4c4e-abe5-521afba935cf.WAV,0,processed/forest_sound_16k_5s/val/poaching/5C2ABC40_61eb570d3f-b712-44d2-b74b-24d5a6600cb3a4a00ad5-2bc4-4ad7-9360-4ff68f2d9f92c07345bc-6f0a-4c4e-abe5-521afba935cf__seg00.wav,16000,5
val,poaching,poaching/5B870D1A_16e84ab0a7-80e1-4f1a-910b-584544c988cf2143fc82-b54b-4ae2-a0e5-8a40e3c17f984cbc706d-4c43-474f-bf41-58263b40c652.WAV,0,processed/forest_sound_16k_5s/val/poaching/5B870D1A_16e84ab0a7-80e1-4f1a-910b-584544c988cf2143fc82-b54b-4ae2-a0e5-8a40e3c17f984cbc706d-4c43-474f-bf41-58263b40c652__seg00.wav,16000,5
val,natural sound,natural sound/if_necessary/18_11841.wav,0,processed/forest_sound_16k_5s/val/natural sound/18_11841__seg00.wav,16000,5
val,logging,logging/10_11047.wav,0,processed/forest_sound_16k_5s/val/logging/10_11047__seg00.wav,16000,5
val,natural sound,natural sound/if_necessary/17_11730.wav,0,processed/forest_sound_16k_5s/val/natural sound/17_11730__seg00.wav,16000,5
val,poaching,poaching/New folder/winchester-m14_006_SA_099B_S06.wav,0,processed/forest_sound_16k_5s/val/poaching/winchester-m14_006_SA_099B_S06__seg00.wav,16000,5
val,natural sound,natural sound/4_10404.wav,0,processed/forest_sound_16k_5s/val/natural sound/4_10404__seg00.wav,16000,5
val,poaching,poaching/5B1F4139_56d4511d7-b343-4960-bc53-5d945cdc97fdb1a90d61-e24b-4f66-acc4-527435d2e0b559ffcda8-a81b-45eb-b3b6-a90b299acd97.WAV,0,processed/forest_sound_16k_5s/val/poaching/5B1F4139_56d4511d7-b343-4960-bc53-5d945cdc97fdb1a90d61-e24b-4f66-acc4-527435d2e0b559ffcda8-a81b-45eb-b3b6-a90b299acd97__seg00.wav,16000,5
val,poaching,poaching/5C6462C2_299f5eceb0-5b25-4a86-a722-8887e8e875418ab1338d-8ce0-4433-ac26-9e06b2bd6c41fd30a25f-6954-4202-896d-6e174a851b4f.WAV,0,processed/forest_sound_16k_5s/val/poaching/5C6462C2_299f5eceb0-5b25-4a86-a722-8887e8e875418ab1338d-8ce0-4433-ac26-9e06b2bd6c41fd30a25f-6954-4202-896d-6e174a851b4f__seg00.wav,16000,5
val,poaching,poaching/5BE216A5_131d720a98-443b-4f7b-ac58-35181aeb458e2e6b3e9a-380e-4e8b-880e-90b22e71312539c1cd5e-7efd-42bc-8e6b-a0e7735665eb.WAV,0,processed/forest_sound_16k_5s/val/poaching/5BE216A5_131d720a98-443b-4f7b-ac58-35181aeb458e2e6b3e9a-380e-4e8b-880e-90b22e71312539c1cd5e-7efd-42bc-8e6b-a0e7735665eb__seg00.wav,16000,5
val,natural sound,natural sound/2_10255.wav,0,processed/forest_sound_16k_5s/val/natural sound/2_10255__seg00.wav,16000,5
val,natural sound,natural sound/24_12451.wav,0,processed/forest_sound_16k_5s/val/natural sound/24_12451__seg00.wav,16000,5
val,natural sound,natural sound/9_10962.wav,0,processed/forest_sound_16k_5s/val/natural sound/9_10962__seg00.wav,16000,5
val,natural sound,natural sound/25_12521.wav,0,processed/forest_sound_16k_5s/val/natural sound/25_12521__seg00.wav,16000,5
val,natural sound,natural sound/2_10236.wav,0,processed/forest_sound_16k_5s/val/natural sound/2_10236__seg00.wav,16000,5
val,poaching,poaching/New folder/m16_007_SA_217A_S04.wav,0,processed/forest_sound_16k_5s/val/poaching/m16_007_SA_217A_S04__seg00.wav,16000,5
val,natural sound,natural sound/3_10352.wav,0,processed/forest_sound_16k_5s/val/natural sound/3_10352__seg00.wav,16000,5
val,poaching,poaching/5B196157_135a96c201-d800-4b74-9305-4225be042677c6288831-ab25-414e-8abe-a8c250e677c453898990-d62c-4235-9624-b5df0b185e06.WAV,0,processed/forest_sound_16k_5s/val/poaching/5B196157_135a96c201-d800-4b74-9305-4225be042677c6288831-ab25-414e-8abe-a8c250e677c453898990-d62c-4235-9624-b5df0b185e06__seg00.wav,16000,5
val,poaching,poaching/5C5C8162_265b53d841-b067-471d-a266-fd06b15f95688ce770b2-ef4e-4777-87f0-1b922a54c383df7c55d9-dfd7-49d1-aff1-30230112d113.WAV,0,processed/forest_sound_16k_5s/val/poaching/5C5C8162_265b53d841-b067-471d-a266-fd06b15f95688ce770b2-ef4e-4777-87f0-1b922a54c383df7c55d9-dfd7-49d1-aff1-30230112d113__seg00.wav,16000,5
val,natural sound,natural sound/4_10460.wav,0,processed/forest_sound_16k_5s/val/natural sound/4_10460__seg00.wav,16000,5
val,natural sound,natural sound/if_necessary/17_11717.wav,0,processed/forest_sound_16k_5s/val/natural sound/17_11717__seg00.wav,16000,5
val,natural sound,natural sound/6_10613.wav,0,processed/forest_sound_16k_5s/val/natural sound/6_10613__seg00.wav,16000,5
val,natural sound,natural sound/2_10212.wav,0,processed/forest_sound_16k_5s/val/natural sound/2_10212__seg00.wav,16000,5
val,natural sound,natural sound/4_10458.wav,0,processed/forest_sound_16k_5s/val/natural sound/4_10458__seg00.wav,16000,5
val,natural sound,natural sound/3_10370.wav,0,processed/forest_sound_16k_5s/val/natural sound/3_10370__seg00.wav,16000,5
val,logging,logging/13_11314.wav,0,processed/forest_sound_16k_5s/val/logging/13_11314__seg00.wav,16000,5
val,natural sound,natural sound/23_12374.wav,0,processed/forest_sound_16k_5s/val/natural sound/23_12374__seg00.wav,16000,5
val,natural sound,natural sound/8_10875.wav,0,processed/forest_sound_16k_5s/val/natural sound/8_10875__seg00.wav,16000,5
val,natural sound,natural sound/8_10835.wav,0,processed/forest_sound_16k_5s/val/natural sound/8_10835__seg00.wav,16000,5
val,logging,logging/2-50668-A-41.wav,0,processed/forest_sound_16k_5s/val/logging/2-50668-A-41__seg00.wav,16000,5
val,poaching,poaching/5B5F2556_757b4cad2-0c47-4087-97ab-f3dd0dd8fa16b49bf955-2e95-4b8c-9a1b-052081e9b85b05a50ff5-a154-4178-926d-626670721516.WAV,0,processed/forest_sound_16k_5s/val/poaching/5B5F2556_757b4cad2-0c47-4087-97ab-f3dd0dd8fa16b49bf955-2e95-4b8c-9a1b-052081e9b85b05a50ff5-a154-4178-926d-626670721516__seg00.wav,16000,5
val,natural sound,natural sound/22_12208.wav,0,processed/forest_sound_16k_5s/val/natural sound/22_12208__seg00.wav,16000,5
val,natural sound,natural sound/26_12603.wav,0,processed/forest_sound_16k_5s/val/natural sound/26_12603__seg00.wav,16000,5
val,natural sound,natural sound/24_12442.wav,0,processed/forest_sound_16k_5s/val/natural sound/24_12442__seg00.wav,16000,5
val,natural sound,natural sound/9_10936.wav,0,processed/forest_sound_16k_5s/val/natural sound/9_10936__seg00.wav,16000,5
val,natural sound,natural sound/if_necessary/19_11972.wav,0,processed/forest_sound_16k_5s/val/natural sound/19_11972__seg00.wav,16000,5
val,natural sound,natural sound/9_10937.wav,0,processed/forest_sound_16k_5s/val/natural sound/9_10937__seg00.wav,16000,5
val,natural sound,natural sound/if_necessary/20_12055.wav,0,processed/forest_sound_16k_5s/val/natural sound/20_12055__seg00.wav,16000,5
val,natural sound,natural sound/2_10210.wav,0,processed/forest_sound_16k_5s/val/natural sound/2_10210__seg00.wav,16000,5
val,natural sound,natural sound/8_10856.wav,0,processed/forest_sound_16k_5s/val/natural sound/8_10856__seg00.wav,16000,5
val,natural sound,natural sound/24_12475.wav,0,processed/forest_sound_16k_5s/val/natural sound/24_12475__seg00.wav,16000,5
val,natural sound,natural sound/23_12363.wav,0,processed/forest_sound_16k_5s/val/natural sound/23_12363__seg00.wav,16000,5
val,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_64.wav,0,processed/forest_sound_16k_5s/val/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_64__seg00.wav,16000,5
val,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_64.wav,1,processed/forest_sound_16k_5s/val/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_64__seg01.wav,16000,5
val,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_64.wav,2,processed/forest_sound_16k_5s/val/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_64__seg02.wav,16000,5
val,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_64.wav,3,processed/forest_sound_16k_5s/val/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_64__seg03.wav,16000,5
val,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_64.wav,4,processed/forest_sound_16k_5s/val/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_64__seg04.wav,16000,5
val,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_64.wav,5,processed/forest_sound_16k_5s/val/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_64__seg05.wav,16000,5
val,natural sound,natural sound/4_10422.wav,0,processed/forest_sound_16k_5s/val/natural sound/4_10422__seg00.wav,16000,5
val,poaching,poaching/New folder/sig-p225_004_SA_190D_S03.wav,0,processed/forest_sound_16k_5s/val/poaching/sig-p225_004_SA_190D_S03__seg00.wav,16000,5
val,poaching,poaching/15_11568.wav,0,processed/forest_sound_16k_5s/val/poaching/15_11568__seg00.wav,16000,5
val,poaching,poaching/5B47DB32_15380d3fae-ac5d-4cd8-8703-34044b1afd634f648727-124b-4b8d-88d1-948318db174bd0095455-b439-4c19-b094-e9cb83b79557.WAV,0,processed/forest_sound_16k_5s/val/poaching/5B47DB32_15380d3fae-ac5d-4cd8-8703-34044b1afd634f648727-124b-4b8d-88d1-948318db174bd0095455-b439-4c19-b094-e9cb83b79557__seg00.wav,16000,5
val,natural sound,natural sound/23_12370.wav,0,processed/forest_sound_16k_5s/val/natural sound/23_12370__seg00.wav,16000,5
val,natural sound,natural sound/6_10661.wav,0,processed/forest_sound_16k_5s/val/natural sound/6_10661__seg00.wav,16000,5
val,natural sound,natural sound/21_12156.wav,0,processed/forest_sound_16k_5s/val/natural sound/21_12156__seg00.wav,16000,5
val,natural sound,natural sound/21_12138.wav,0,processed/forest_sound_16k_5s/val/natural sound/21_12138__seg00.wav,16000,5
val,poaching,poaching/58FBBDC0596cbd27-a153-4903-8a73-d2a8ba97aec6.WAV,0,processed/forest_sound_16k_5s/val/poaching/58FBBDC0596cbd27-a153-4903-8a73-d2a8ba97aec6__seg00.wav,16000,5
val,poaching,poaching/New folder/sig-p225_022_SA_090A_S02.wav,0,processed/forest_sound_16k_5s/val/poaching/sig-p225_022_SA_090A_S02__seg00.wav,16000,5
val,poaching,poaching/5B88A628_23e11e1331-2ccd-4063-bea8-586ef1ff2ece9a2ae77b-9e46-44d6-becd-05f8cc148776e7a9d340-a9d3-4979-a21a-f3a0e6ac375a.WAV,0,processed/forest_sound_16k_5s/val/poaching/5B88A628_23e11e1331-2ccd-4063-bea8-586ef1ff2ece9a2ae77b-9e46-44d6-becd-05f8cc148776e7a9d340-a9d3-4979-a21a-f3a0e6ac375a__seg00.wav,16000,5
val,poaching,poaching/58FBBD40b226dd58-51a2-4cdc-b0be-9114f90f4d31.WAV,0,processed/forest_sound_16k_5s/val/poaching/58FBBD40b226dd58-51a2-4cdc-b0be-9114f90f4d31__seg00.wav,16000,5
val,poaching,poaching/5B5E6B39_13b950acc-0217-4514-9a71-d5abc3d6475e102e6ec3-9001-47e2-b1dd-c94a528f75591a2f7791-7774-4c9a-9c63-e3784fa7b230.WAV,0,processed/forest_sound_16k_5s/val/poaching/5B5E6B39_13b950acc-0217-4514-9a71-d5abc3d6475e102e6ec3-9001-47e2-b1dd-c94a528f75591a2f7791-7774-4c9a-9c63-e3784fa7b230__seg00.wav,16000,5
val,natural sound,natural sound/24_12405.wav,0,processed/forest_sound_16k_5s/val/natural sound/24_12405__seg00.wav,16000,5
val,natural sound,natural sound/4_10451.wav,0,processed/forest_sound_16k_5s/val/natural sound/4_10451__seg00.wav,16000,5
val,natural sound,natural sound/4_10447.wav,0,processed/forest_sound_16k_5s/val/natural sound/4_10447__seg00.wav,16000,5
val,logging,logging/3-118972-B-41.wav,0,processed/forest_sound_16k_5s/val/logging/3-118972-B-41__seg00.wav,16000,5
val,natural sound,natural sound/if_necessary/20_12009.wav,0,processed/forest_sound_16k_5s/val/natural sound/20_12009__seg00.wav,16000,5
val,natural sound,natural sound/if_necessary/20_12064.wav,0,processed/forest_sound_16k_5s/val/natural sound/20_12064__seg00.wav,16000,5
val,poaching,poaching/New folder/m16_006_SA_217A_S03.wav,0,processed/forest_sound_16k_5s/val/poaching/m16_006_SA_217A_S03__seg00.wav,16000,5
val,natural sound,natural sound/2_10205.wav,0,processed/forest_sound_16k_5s/val/natural sound/2_10205__seg00.wav,16000,5
val,poaching,poaching/5C7C86FF_810850ca06-f1f4-4159-b67d-398c7dbd279b91f7c06a-9d8f-4fad-a88a-dceda0da9836778e1619-6de6-4f9e-9e14-5332e23225c4.WAV,0,processed/forest_sound_16k_5s/val/poaching/5C7C86FF_810850ca06-f1f4-4159-b67d-398c7dbd279b91f7c06a-9d8f-4fad-a88a-dceda0da9836778e1619-6de6-4f9e-9e14-5332e23225c4__seg00.wav,16000,5
val,natural sound,natural sound/if_necessary/19_11942.wav,0,processed/forest_sound_16k_5s/val/natural sound/19_11942__seg00.wav,16000,5
val,natural sound,natural sound/4_10462.wav,0,processed/forest_sound_16k_5s/val/natural sound/4_10462__seg00.wav,16000,5
val,natural sound,natural sound/5_10541.wav,0,processed/forest_sound_16k_5s/val/natural sound/5_10541__seg00.wav,16000,5
val,logging,logging/11_11115.wav,0,processed/forest_sound_16k_5s/val/logging/11_11115__seg00.wav,16000,5
val,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_52.wav,0,processed/forest_sound_16k_5s/val/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_52__seg00.wav,16000,5
val,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_52.wav,1,processed/forest_sound_16k_5s/val/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_52__seg01.wav,16000,5
val,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_52.wav,2,processed/forest_sound_16k_5s/val/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_52__seg02.wav,16000,5
val,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_52.wav,3,processed/forest_sound_16k_5s/val/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_52__seg03.wav,16000,5
val,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_52.wav,4,processed/forest_sound_16k_5s/val/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_52__seg04.wav,16000,5
val,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_52.wav,5,processed/forest_sound_16k_5s/val/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_52__seg05.wav,16000,5
val,logging,logging/16_11658.wav,0,processed/forest_sound_16k_5s/val/logging/16_11658__seg00.wav,16000,5
val,natural sound,natural sound/if_necessary/18_11804.wav,0,processed/forest_sound_16k_5s/val/natural sound/18_11804__seg00.wav,16000,5
val,natural sound,natural sound/3_10353.wav,0,processed/forest_sound_16k_5s/val/natural sound/3_10353__seg00.wav,16000,5
val,natural sound,natural sound/if_necessary/17_11771.wav,0,processed/forest_sound_16k_5s/val/natural sound/17_11771__seg00.wav,16000,5
val,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_06.wav,0,processed/forest_sound_16k_5s/val/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_06__seg00.wav,16000,5
val,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_06.wav,1,processed/forest_sound_16k_5s/val/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_06__seg01.wav,16000,5
val,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_06.wav,2,processed/forest_sound_16k_5s/val/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_06__seg02.wav,16000,5
val,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_06.wav,3,processed/forest_sound_16k_5s/val/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_06__seg03.wav,16000,5
val,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_06.wav,4,processed/forest_sound_16k_5s/val/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_06__seg04.wav,16000,5
val,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_06.wav,5,processed/forest_sound_16k_5s/val/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_06__seg05.wav,16000,5
val,poaching,poaching/58FBC50118e60869-4cc8-42dc-82e8-bd6bb719cfed.WAV,0,processed/forest_sound_16k_5s/val/poaching/58FBC50118e60869-4cc8-42dc-82e8-bd6bb719cfed__seg00.wav,16000,5
val,logging,logging/7_10751.wav,0,processed/forest_sound_16k_5s/val/logging/7_10751__seg00.wav,16000,5
val,natural sound,natural sound/9_10970.wav,0,processed/forest_sound_16k_5s/val/natural sound/9_10970__seg00.wav,16000,5
val,poaching,poaching/5B889931_11da9b6e57-cf8b-4752-a63c-e57ded5b327d63b30345-9462-42ee-9aa8-4ee7476cc11aa84de365-9b4d-4de1-865e-c2e4ff453ae8.WAV,0,processed/forest_sound_16k_5s/val/poaching/5B889931_11da9b6e57-cf8b-4752-a63c-e57ded5b327d63b30345-9462-42ee-9aa8-4ee7476cc11aa84de365-9b4d-4de1-865e-c2e4ff453ae8__seg00.wav,16000,5
val,natural sound,natural sound/23_12314.wav,0,processed/forest_sound_16k_5s/val/natural sound/23_12314__seg00.wav,16000,5
val,logging,logging/10_11073.wav,0,processed/forest_sound_16k_5s/val/logging/10_11073__seg00.wav,16000,5
val,natural sound,natural sound/6_10606.wav,0,processed/forest_sound_16k_5s/val/natural sound/6_10606__seg00.wav,16000,5
val,poaching,poaching/15_11529.wav,0,processed/forest_sound_16k_5s/val/poaching/15_11529__seg00.wav,16000,5
val,poaching,poaching/5C0336D6_29253b1d3-39bd-47a0-9acf-5b9474a949a47e472784-7def-47d1-a9ad-07a8abe5a9226d6c7fa9-d1d6-4f2f-8e65-0919f19418bd.WAV,0,processed/forest_sound_16k_5s/val/poaching/5C0336D6_29253b1d3-39bd-47a0-9acf-5b9474a949a47e472784-7def-47d1-a9ad-07a8abe5a9226d6c7fa9-d1d6-4f2f-8e65-0919f19418bd__seg00.wav,16000,5
val,fire,fire/videoplayback_11.wav,0,processed/forest_sound_16k_5s/val/fire/videoplayback_11__seg00.wav,16000,5
val,fire,fire/videoplayback_11.wav,1,processed/forest_sound_16k_5s/val/fire/videoplayback_11__seg01.wav,16000,5
val,fire,fire/videoplayback_11.wav,2,processed/forest_sound_16k_5s/val/fire/videoplayback_11__seg02.wav,16000,5
val,fire,fire/videoplayback_11.wav,3,processed/forest_sound_16k_5s/val/fire/videoplayback_11__seg03.wav,16000,5
val,fire,fire/videoplayback_11.wav,4,processed/forest_sound_16k_5s/val/fire/videoplayback_11__seg04.wav,16000,5
val,fire,fire/videoplayback_11.wav,5,processed/forest_sound_16k_5s/val/fire/videoplayback_11__seg05.wav,16000,5
val,natural sound,natural sound/9_10943.wav,0,processed/forest_sound_16k_5s/val/natural sound/9_10943__seg00.wav,16000,5
val,natural sound,natural sound/22_12268.wav,0,processed/forest_sound_16k_5s/val/natural sound/22_12268__seg00.wav,16000,5
val,poaching,poaching/5B792C99_227c1afef-856e-41eb-889b-44396ad455992e87930e-5054-49af-bd06-d9e99d333e4642b64050-3527-45f1-ac14-a6b09c63a3dc.WAV,0,processed/forest_sound_16k_5s/val/poaching/5B792C99_227c1afef-856e-41eb-889b-44396ad455992e87930e-5054-49af-bd06-d9e99d333e4642b64050-3527-45f1-ac14-a6b09c63a3dc__seg00.wav,16000,5
val,natural sound,natural sound/25_12543.wav,0,processed/forest_sound_16k_5s/val/natural sound/25_12543__seg00.wav,16000,5
val,logging,logging/16_11665.wav,0,processed/forest_sound_16k_5s/val/logging/16_11665__seg00.wav,16000,5
val,natural sound,natural sound/4_10439.wav,0,processed/forest_sound_16k_5s/val/natural sound/4_10439__seg00.wav,16000,5
val,fire,fire/1_10136.wav,0,processed/forest_sound_16k_5s/val/fire/1_10136__seg00.wav,16000,5
val,logging,logging/2-59321-A-49.wav,0,processed/forest_sound_16k_5s/val/logging/2-59321-A-49__seg00.wav,16000,5
val,poaching,poaching/5C5CF049_25a7cf7cef-062e-4efa-9f0e-ae7145bf85d574937904-b62b-4f42-ad35-ffff8c4c20d0b1770d8e-b354-40e9-a3ab-7d3234783435.WAV,0,processed/forest_sound_16k_5s/val/poaching/5C5CF049_25a7cf7cef-062e-4efa-9f0e-ae7145bf85d574937904-b62b-4f42-ad35-ffff8c4c20d0b1770d8e-b354-40e9-a3ab-7d3234783435__seg00.wav,16000,5
val,poaching,poaching/5C29735C_285620facb-791f-45b6-a96e-a16bf0cf7ad14f72b549-3a8d-4ca0-a471-24ca415bcae4c3446448-e94c-41a0-93c3-dfa767aca469.WAV,0,processed/forest_sound_16k_5s/val/poaching/5C29735C_285620facb-791f-45b6-a96e-a16bf0cf7ad14f72b549-3a8d-4ca0-a471-24ca415bcae4c3446448-e94c-41a0-93c3-dfa767aca469__seg00.wav,16000,5
val,logging,logging/11_11136.wav,0,processed/forest_sound_16k_5s/val/logging/11_11136__seg00.wav,16000,5
val,poaching,poaching/5C5778E5_76f540ecf6-3323-4c9a-9cfc-f2551ec91fed109013c3-89a7-4a75-b5ea-5ba59ab07e53345bfb5d-8426-4c42-971b-b863d7c9ffd5.WAV,0,processed/forest_sound_16k_5s/val/poaching/5C5778E5_76f540ecf6-3323-4c9a-9cfc-f2551ec91fed109013c3-89a7-4a75-b5ea-5ba59ab07e53345bfb5d-8426-4c42-971b-b863d7c9ffd5__seg00.wav,16000,5
val,natural sound,natural sound/if_necessary/19_11971.wav,0,processed/forest_sound_16k_5s/val/natural sound/19_11971__seg00.wav,16000,5
val,natural sound,natural sound/4_10411.wav,0,processed/forest_sound_16k_5s/val/natural sound/4_10411__seg00.wav,16000,5
val,natural sound,natural sound/if_necessary/19_11903.wav,0,processed/forest_sound_16k_5s/val/natural sound/19_11903__seg00.wav,16000,5
val,poaching,poaching/New folder/winchester-m14_007_SA_019B_S03.wav,0,processed/forest_sound_16k_5s/val/poaching/winchester-m14_007_SA_019B_S03__seg00.wav,16000,5
val,poaching,poaching/5C3957B2_191edd018b-e971-440c-b475-35ff58bdaa14e3fa214d-3e36-4772-8e77-64ab96581ecbe4a81283-a067-4ec1-a249-c81ef992f2f2.WAV,0,processed/forest_sound_16k_5s/val/poaching/5C3957B2_191edd018b-e971-440c-b475-35ff58bdaa14e3fa214d-3e36-4772-8e77-64ab96581ecbe4a81283-a067-4ec1-a249-c81ef992f2f2__seg00.wav,16000,5
val,logging,logging/10_11023.wav,0,processed/forest_sound_16k_5s/val/logging/10_11023__seg00.wav,16000,5
val,natural sound,natural sound/3_10327.wav,0,processed/forest_sound_16k_5s/val/natural sound/3_10327__seg00.wav,16000,5
val,natural sound,natural sound/23_12333.wav,0,processed/forest_sound_16k_5s/val/natural sound/23_12333__seg00.wav,16000,5
val,poaching,poaching/5BD455D4_19d67c93e2-19f3-45f9-909f-0be6ed841d5006ff4584-2c61-4fdb-9e63-412dcbf7a37ec36e0bab-0186-4f95-a4b7-f67e5d087b85.WAV,0,processed/forest_sound_16k_5s/val/poaching/5BD455D4_19d67c93e2-19f3-45f9-909f-0be6ed841d5006ff4584-2c61-4fdb-9e63-412dcbf7a37ec36e0bab-0186-4f95-a4b7-f67e5d087b85__seg00.wav,16000,5
val,natural sound,natural sound/5_10516.wav,0,processed/forest_sound_16k_5s/val/natural sound/5_10516__seg00.wav,16000,5
val,natural sound,natural sound/22_12242.wav,0,processed/forest_sound_16k_5s/val/natural sound/22_12242__seg00.wav,16000,5
val,natural sound,natural sound/21_12134.wav,0,processed/forest_sound_16k_5s/val/natural sound/21_12134__seg00.wav,16000,5
val,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_73.wav,0,processed/forest_sound_16k_5s/val/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_73__seg00.wav,16000,5
val,natural sound,natural sound/2_10221.wav,0,processed/forest_sound_16k_5s/val/natural sound/2_10221__seg00.wav,16000,5
val,natural sound,natural sound/22_12251.wav,0,processed/forest_sound_16k_5s/val/natural sound/22_12251__seg00.wav,16000,5
val,natural sound,natural sound/22_12227.wav,0,processed/forest_sound_16k_5s/val/natural sound/22_12227__seg00.wav,16000,5
val,natural sound,natural sound/23_12310.wav,0,processed/forest_sound_16k_5s/val/natural sound/23_12310__seg00.wav,16000,5
val,natural sound,natural sound/12_11267.wav,0,processed/forest_sound_16k_5s/val/natural sound/12_11267__seg00.wav,16000,5
